alpha,validation_mae,validation_rmse,status
0.0,0.29178765416145325,0.3354767858982086,ok
0.0001,0.29178765416145325,0.3354767858982086,ok
0.001,0.29178765416145325,0.3354767858982086,ok
0.01,0.29178765416145325,0.3354767858982086,ok
0.1,0.29178765416145325,0.3354767858982086,ok
1.0,0.29178765416145325,0.3354767858982086,ok
10.0,0.29178765416145325,0.3354767858982086,ok
100.0,0.29178765416145325,0.3354767858982086,ok
1000.0,0.29178765416145325,0.3354767858982086,ok
