,temperature_2m,dew_point_2m,surface_pressure,shortwave_radiation,cloud_cover,wind_speed_10m,precipitation,relative_humidity_2m
2019-01-02 12:00:00,-9.598877,-18.019684,72160.805,0.0,0.01864624,1.0513103,0.0,50.308983
2019-01-02 13:00:00,-12.884796,-20.701202,72178.16,0.0,0.1076355,1.251421,0.0,51.967663
2019-01-02 14:00:00,-16.378143,-23.65245,72181.25,0.0,0.24365234,1.2646185,0.0,53.42853
2019-01-02 15:00:00,-16.234863,-24.034424,72180.7,0.0,0.7100525,1.1162823,0.0,51.026157
2019-01-02 16:00:00,-16.341278,-25.291245,72189.17,0.0,0.9013672,0.8304137,0.0,45.983746
2019-01-02 17:00:00,-15.232513,-25.475403,72165.11,0.0,0.9288635,0.5132547,0.0,41.24911
2019-01-02 18:00:00,-13.140472,-24.973816,72167.125,0.0,0.9937744,0.3413268,0.0,36.370064
2019-01-02 19:00:00,-11.253815,-24.077469,72155.84,0.0,0.9937134,0.3184126,0.0,33.86719
2019-01-02 20:00:00,-12.89328,-23.793228,72131.31,0.0,0.99121094,0.29134446,0.0,39.627567
2019-01-02 21:00:00,-12.473694,-23.278,72093.81,0.0,0.9924927,0.078211844,0.0,40.103203
2019-01-02 22:00:00,-13.475433,-20.51477,72042.96,0.0,0.81359863,0.19909698,0.0,55.405243
2019-01-02 23:00:00,-13.822876,-19.867828,72082.41,0.0,0.7763977,0.25221792,0.0,60.26735
2019-01-03 00:00:00,-15.050018,-19.697632,72073.22,0.0,0.5618286,0.423776,0.0,67.62992
2019-01-03 01:00:00,-15.400726,-19.207016,72116.03,14.151111,0.57681274,0.47747988,0.0,72.607
2019-01-03 02:00:00,-13.103821,-18.266388,72195.69,137.31555,0.723053,0.28736576,0.0,65.177986
2019-01-03 03:00:00,-8.523529,-14.810669,72199.99,305.24445,0.77316284,0.40315688,0.0,60.446835
2019-01-03 04:00:00,-8.470795,-14.707001,72194.39,440.16,0.72598267,0.26479825,0.0,60.714375
2019-01-03 05:00:00,-6.4963074,-14.345306,72129.82,526.75555,0.6449585,0.6660961,0.0,53.696526
2019-01-03 06:00:00,-5.3836365,-13.720886,72113.26,551.7867,0.41897583,1.0838552,0.0,51.911514
2019-01-03 07:00:00,-5.3487854,-13.733032,72079.5,497.74222,0.2383728,1.2612624,0.0,51.723198
2019-01-03 08:00:00,-5.1247864,-14.179413,72134.13,392.65778,0.27542114,1.3270302,0.0,49.032246
2019-01-03 09:00:00,-5.413666,-11.7499695,72169.58,251.46666,0.119018555,1.4315007,0.0,61.011806
2019-01-03 10:00:00,-7.336273,-15.147369,72212.016,80.94222,0.2217102,1.3556443,0.0,53.622505
2019-01-03 11:00:00,-8.11084,-15.114197,72294.24,0.28444445,0.6625366,1.3595532,0.0,57.091564
2019-01-03 12:00:00,-9.184204,-15.002838,72309.84,0.0,0.5851135,0.9656497,0.0,62.650433
2019-01-03 13:00:00,-10.616119,-15.608124,72364.94,0.0,0.72909546,0.5497092,0.0,66.71713
2019-01-03 14:00:00,-12.629944,-15.774597,72378.67,0.0,0.9216614,0.34252596,0.0,77.30955
2019-01-03 15:00:00,-14.467407,-16.59314,72373.46,0.0,0.91122437,0.19529252,0.0,83.86225
2019-01-03 16:00:00,-17.028503,-18.66365,72339.53,0.0,0.96621704,0.09690706,0.0,87.09509
2019-01-03 17:00:00,-19.215134,-20.293045,72330.2,0.0,0.9861145,0.35455653,0.0,91.151924
2019-01-03 18:00:00,-20.132797,-21.60556,72335.984,0.0,0.98373413,0.49084088,0.0,87.99849
2019-01-03 19:00:00,-20.614532,-22.261993,72295.53,0.0,0.97250366,0.5880096,9.536743e-07,86.61038
2019-01-03 20:00:00,-21.366806,-22.41829,72326.84,0.0,0.960083,0.6794327,1.9073486e-06,91.199234
2019-01-03 21:00:00,-21.23883,-22.470963,72265.195,0.0,0.9500122,0.7000175,1.9073486e-06,89.77043
2019-01-03 22:00:00,-18.021973,-20.336655,72240.945,0.0,0.894104,0.5994646,1.9073486e-06,82.04317
2019-01-03 23:00:00,-17.720947,-20.439163,72232.64,0.0,0.98620605,0.7631877,1.9073486e-06,79.27663
2019-01-04 00:00:00,-18.193008,-20.841858,72233.34,0.0,0.94366455,0.98018605,1.9073486e-06,79.67733
2019-01-04 01:00:00,-16.765106,-19.544678,72275.78,11.715555,0.9052429,1.5353696,1.9073486e-06,79.01574
2019-01-04 02:00:00,-12.673187,-17.276443,72305.55,121.742226,0.9661255,0.9620142,2.3841858e-06,68.434395
2019-01-04 03:00:00,-9.391418,-14.302704,72297.45,272.87112,0.92007446,1.0278609,5.2452087e-06,67.447174
2019-01-04 04:00:00,-9.236633,-14.458038,72234.56,403.82224,0.9689636,0.6689177,1.04904175e-05,65.79012
2019-01-04 05:00:00,-6.2452087,-13.235779,72182.83,478.7022,0.93515015,0.50519377,1.4305115e-05,57.662525
2019-01-04 06:00:00,-6.2888794,-13.197968,72087.875,505.54666,0.7409668,0.37483996,1.04904175e-05,58.03314
2019-01-04 07:00:00,-5.867981,-13.339294,72050.06,487.50223,0.48098755,0.29360244,1.9073486e-06,55.557312
2019-01-04 08:00:00,-4.9230957,-12.755707,72041.41,410.4,0.18826294,0.28951907,0.0,54.21649
2019-01-04 09:00:00,-5.1653748,-10.593414,72035.33,256.28445,0.3375244,0.91893697,0.0,65.65635
2019-01-04 10:00:00,-6.0841675,-13.211792,72074.266,84.977776,0.32974243,1.283437,0.0,57.068527
2019-01-04 11:00:00,-7.2243958,-13.517242,72110.836,0.37333333,0.69589233,0.9245295,2.861023e-06,60.757816
2019-01-04 12:00:00,-10.577911,-14.947266,72143.42,0.0,0.8312378,1.0164828,2.193451e-05,70.24739
2019-01-04 13:00:00,-12.307037,-16.263275,72200.81,0.0,0.90945435,1.2873162,2.0980835e-05,72.32396
2019-01-04 14:00:00,-13.688324,-17.622498,72198.83,0.0,0.92492676,1.3622727,6.67572e-06,72.17367
2019-01-04 15:00:00,-14.398163,-17.823578,72212.28,0.0,0.80270386,1.4204713,4.7683716e-07,75.19703
2019-01-04 16:00:00,-15.680145,-18.956757,72165.875,0.0,0.84417725,1.886832,0.0,75.912155
2019-01-04 17:00:00,-16.497223,-19.160095,72144.84,0.0,0.67074585,2.0961776,0.0,79.85303
2019-01-04 18:00:00,-16.469574,-19.171616,72127.02,0.0,0.14300537,2.1692295,0.0,79.5905
2019-01-04 19:00:00,-17.180267,-19.888245,72139.33,0.0,0.0064086914,2.1359384,0.0,79.43503
2019-01-04 20:00:00,-18.685394,-21.181564,72109.805,0.0,0.0,2.1083992,0.0,80.663284
2019-01-04 21:00:00,-20.029175,-22.878464,72089.25,0.0,0.0,2.1503453,0.0,77.98462
2019-01-04 22:00:00,-19.420029,-22.310806,72033.83,0.0,0.0,1.6284431,0.0,77.80631
2019-01-04 23:00:00,-19.532516,-22.481094,71993.91,0.0,0.0,1.9455006,0.0,77.391655
2019-01-05 00:00:00,-19.491333,-22.221191,72043.06,0.0,0.0,1.9924831,0.0,78.90247
2019-01-05 01:00:00,-19.302704,-22.169983,72075.03,15.324445,0.0,2.1820667,0.0,77.98768
2019-01-05 02:00:00,-13.801392,-19.600067,72135.83,160.72888,0.0,1.8256394,0.0,61.562138
2019-01-05 03:00:00,-8.286224,-14.712921,72155.03,340.87112,0.0,0.8804072,0.0,59.81933
2019-01-05 04:00:00,-7.301056,-14.546112,72102.47,485.5111,0.0,0.7341254,0.0,56.189724
2019-01-05 05:00:00,-3.4927979,-15.165619,72002.17,572.99554,0.0,0.67036134,0.0,39.993034
2019-01-05 06:00:00,-1.4760437,-14.258453,71966.97,593.3333,0.0,0.8236224,0.0,37.110123
2019-01-05 07:00:00,-1.2782288,-15.577423,71895.34,543.73334,0.3602295,0.47183618,0.0,32.81075
2019-01-05 08:00:00,-0.3524475,-12.525116,71911.06,427.87555,0.006225586,0.15355244,0.0,39.35366
2019-01-05 09:00:00,-1.9198303,-15.524872,71884.83,271.59113,0.0,0.52256113,0.0,34.545742
2019-01-05 10:00:00,-3.5975342,-17.757477,71860.58,90.4,0.0,1.2178407,0.0,32.465546
2019-01-05 11:00:00,-5.1506653,-18.604156,71959.33,0.5511111,0.24224854,0.20931086,0.0,33.963654
2019-01-05 12:00:00,-8.38443,-20.081528,71969.75,0.0,0.45184326,0.70086485,0.0,38.361904
2019-01-05 13:00:00,-12.700226,-22.53975,72011.84,0.0,0.5749817,0.9309973,0.0,43.5981
2019-01-05 14:00:00,-17.034882,-24.87268,72003.19,0.0,0.63635254,1.0051754,0.0,50.60496
2019-01-05 15:00:00,-17.925583,-25.397873,72014.42,0.0,0.61694336,0.96841687,0.0,52.022667
2019-01-05 16:00:00,-18.510025,-26.971725,72011.11,0.0,0.34173584,1.0864778,0.0,47.362698
2019-01-05 17:00:00,-19.37381,-27.566635,71994.336,0.0,0.31478882,1.2594757,0.0,48.26913
2019-01-05 18:00:00,-17.985657,-26.0923,71991.53,0.0,0.18423462,1.3152977,0.0,49.09453
2019-01-05 19:00:00,-17.324722,-25.621078,71995.41,0.0,0.0,1.333179,0.0,48.462807
2019-01-05 20:00:00,-19.893631,-26.654251,72008.09,0.0,0.0,1.2298526,0.0,54.88602
2019-01-05 21:00:00,-20.145966,-26.724457,71980.26,0.0,0.0,1.1653867,0.0,55.732952
2019-01-05 22:00:00,-18.270844,-25.824127,71960.86,0.0,0.0,0.8569158,0.0,51.536373
2019-01-05 23:00:00,-17.441986,-25.58963,71978.38,0.0,0.0,0.57572937,0.0,49.0831
2019-01-06 00:00:00,-16.766205,-24.972702,72058.54,0.0,0.0,0.5021407,0.0,49.034706
2019-01-06 01:00:00,-16.680939,-24.54628,72093.94,15.111111,0.38586426,0.6601355,0.0,50.589317
2019-01-06 02:00:00,-12.453217,-22.922821,72186.484,158.02667,0.8140564,0.2925637,0.0,41.316658
2019-01-06 03:00:00,-8.071014,-16.835236,72198.55,333.63556,0.49401855,0.26322326,0.0,49.329353
2019-01-06 04:00:00,-7.801605,-17.067413,72199.875,476.67557,0.4124756,0.6978361,0.0,47.378357
2019-01-06 05:00:00,-3.8744812,-14.193268,72116.195,561.8311,0.9651184,1.2435466,0.0,44.574623
2019-01-06 06:00:00,-3.8078308,-13.251678,72045.875,582.1689,1.0,1.7412165,0.0,47.889927
2019-01-06 07:00:00,-3.8761902,-12.994843,72033.734,522.18665,0.98379517,2.0822794,0.0,49.14857
2019-01-06 08:00:00,-4.497406,-12.060944,72055.414,405.31555,0.96621704,2.066326,0.0,55.525364
2019-01-06 09:00:00,-5.134033,-12.244965,72062.29,236.74667,0.9387207,1.3185018,1.1444092e-05,57.404762
2019-01-06 10:00:00,-9.318451,-14.9045105,72070.07,73.54667,0.9475708,1.8452336,1.6212463e-05,63.828304
2019-01-06 11:00:00,-8.294861,-14.212494,72135.875,0.64,0.78530884,2.1544797,1.04904175e-05,62.3676
2019-01-06 12:00:00,-9.59848,-14.628204,72206.29,0.0,0.86886597,2.0080261,9.536743e-07,66.74745
2019-01-06 13:00:00,-9.750153,-14.395416,72282.9,0.0,0.88797,1.8461876,2.861023e-06,68.85162
2019-01-06 14:00:00,-11.257782,-15.544159,72343.38,0.0,0.79974365,1.6136181,2.861023e-05,70.58415
2019-01-06 15:00:00,-10.637054,-14.475464,72339.63,0.0,0.8531494,1.627248,7.534027e-05,73.36864
2019-01-06 16:00:00,-10.498383,-14.261627,72333.586,0.0,0.80578613,0.560711,8.392334e-05,73.84914
2019-01-06 17:00:00,-11.845856,-14.897827,72319.445,0.0,0.5653076,0.22309999,4.7683716e-05,78.03849
2019-01-06 18:00:00,-12.820099,-15.527313,72357.16,0.0,0.7346802,0.1873612,2.193451e-05,80.13192
2019-01-06 19:00:00,-13.48291,-15.937836,72357.78,0.0,0.83062744,0.43736523,9.059906e-06,81.72613
2019-01-06 20:00:00,-15.833466,-17.44426,72351.586,0.0,0.0,0.5324325,7.6293945e-06,87.4007
2019-01-06 21:00:00,-15.990326,-17.71466,72341.33,0.0,0.22009277,0.527133,1.4305115e-06,86.55143
2019-01-06 22:00:00,-17.203018,-19.437134,72287.31,0.0,0.582428,0.08269637,0.0,82.730644
2019-01-06 23:00:00,-18.703293,-20.391281,72306.05,0.0,0.7537842,0.1641909,0.0,86.51868
2019-01-07 00:00:00,-20.505524,-21.704926,72334.01,0.0,0.7163696,0.3626657,0.0,90.09182
2019-01-07 01:00:00,-20.080307,-21.708954,72324.52,13.653334,0.81796265,0.6888509,0.0,86.81286
2019-01-07 02:00:00,-16.073944,-19.088196,72394.91,148.0711,0.8038025,0.21207392,0.0,77.56031
2019-01-07 03:00:00,-11.618378,-15.967621,72413.16,312.78223,0.86676025,0.50943965,0.0,70.139626
2019-01-07 04:00:00,-10.491486,-15.408783,72404.734,452.28445,0.9326477,0.9996453,0.0,67.16014
2019-01-07 05:00:00,-7.3713684,-14.363312,72320.86,545.7244,0.9737854,1.2519815,0.0,57.34873
2019-01-07 06:00:00,-7.145355,-14.2013855,72217.44,554.50665,0.9962158,1.2904478,0.0,57.110424
2019-01-07 07:00:00,-6.980377,-14.015533,72187.48,495.44888,0.98373413,1.5507394,0.0,57.253315
2019-01-07 08:00:00,-7.0432434,-13.862335,72193.61,373.28,0.971344,1.959507,0.0,58.255013
2019-01-07 09:00:00,-7.5154114,-13.313934,72194.17,240.12445,0.90652466,1.8935076,0.0,63.172985
2019-01-07 10:00:00,-11.542572,-15.767822,72148.0,78.24,0.9254761,2.2348597,0.0,70.88184
2019-01-07 11:00:00,-12.039154,-16.048431,72246.3,0.8,0.7341919,2.5645835,1.9073486e-06,72.060165
2019-01-07 12:00:00,-11.468262,-15.067841,72242.22,0.0,0.77041626,2.3610706,7.867813e-05,74.661804
2019-01-07 13:00:00,-11.171234,-14.542023,72331.39,0.0,0.6784973,2.21861,5.00679e-05,76.13578
2019-01-07 14:00:00,-12.215179,-14.781891,72361.5,0.0,0.51782227,2.3326979,4.1007996e-05,81.15832
2019-01-07 15:00:00,-12.521271,-14.61676,72359.44,0.0,0.7434387,1.7432752,3.9100647e-05,84.32064
2019-01-07 16:00:00,-12.263824,-14.476959,72356.945,0.0,0.89678955,1.3295296,1.6212463e-05,83.54308
2019-01-07 17:00:00,-13.675751,-14.998383,72299.81,0.0,0.92092896,0.74545807,4.7683716e-06,89.72999
2019-01-07 18:00:00,-13.768402,-14.916046,72296.516,0.0,0.93569946,0.32215843,2.861023e-06,91.02534
2019-01-07 19:00:00,-13.266357,-14.526398,72245.34,0.0,0.9935913,0.16725771,1.66893e-05,90.22705
2019-01-07 20:00:00,-14.978912,-15.956787,72228.3,0.0,0.8713074,0.11926311,2.2411346e-05,92.22723
2019-01-07 21:00:00,-14.762299,-16.635406,72180.59,0.0,0.91052246,0.30855906,2.3841858e-05,85.61515
2019-01-07 22:00:00,-15.63028,-18.120224,72121.83,0.0,0.91174316,0.25298572,2.861023e-05,81.17163
2019-01-07 23:00:00,-15.953003,-18.510025,72113.03,0.0,0.90148926,0.31653452,1.9073486e-05,80.66223
2019-01-08 00:00:00,-16.900116,-19.017593,72068.06,0.0,0.8385315,0.7426456,1.6212463e-05,83.601654
2019-01-08 01:00:00,-17.496887,-19.474197,72081.42,12.408889,0.7487488,0.7746653,1.4781952e-05,84.53249
2019-01-08 02:00:00,-13.602966,-16.785248,72116.94,127.85778,0.78408813,0.52637666,1.2874603e-05,76.89722
2019-01-08 03:00:00,-13.238373,-16.17865,72098.016,305.33334,0.78829956,0.20315892,9.536743e-06,78.529816
2019-01-08 04:00:00,-13.720947,-16.417542,72021.67,446.6311,0.58987427,0.6853099,5.2452087e-06,80.0627
2019-01-08 05:00:00,-9.6996765,-14.609741,71952.5,525.0489,0.58813477,0.6603408,2.3841858e-06,67.383125
2019-01-08 06:00:00,-8.519348,-13.869598,71888.64,570.93335,0.82559204,0.5882335,9.536743e-07,65.27071
2019-01-08 07:00:00,-7.9336853,-13.768646,71838.81,460.21335,0.76919556,0.46350315,7.1525574e-06,62.881588
2019-01-08 08:00:00,-7.2395935,-13.662903,71825.336,391.55554,0.2635193,0.9232852,2.3841858e-06,60.112064
2019-01-08 09:00:00,-7.172516,-12.183105,71844.914,267.16446,0.021148682,0.994892,0.0,67.41054
2019-01-08 10:00:00,-9.9600525,-15.260864,71794.42,95.14667,0.34127808,1.6590596,0.0,65.18866
2019-01-08 11:00:00,-9.846954,-14.946228,71850.95,1.0666667,0.4855957,1.2648968,0.0,66.30859
2019-01-08 12:00:00,-11.694519,-15.666077,71865.64,0.0,0.78201294,1.100584,0.0,72.35688
2019-01-08 13:00:00,-13.778595,-16.7341,71905.33,0.0,0.77575684,0.9504728,0.0,78.34003
2019-01-08 14:00:00,-16.26529,-18.371368,71933.31,0.0,0.49597168,0.693116,0.0,83.766655
2019-01-08 15:00:00,-18.077148,-19.511032,71914.36,0.0,0.23770142,0.7113828,0.0,88.49829
2019-01-08 16:00:00,-18.281815,-19.58374,71896.414,0.0,0.04989624,0.97902375,0.0,89.486786
2019-01-08 17:00:00,-17.903763,-19.65123,71876.2,0.0,0.0025024414,1.1502588,0.0,86.16662
2019-01-08 18:00:00,-18.506622,-20.9095,71857.94,0.0,0.0,1.170141,0.0,81.34763
2019-01-08 19:00:00,-18.077805,-21.212067,71824.38,0.0,0.005004883,1.236923,0.0,76.40457
2019-01-08 20:00:00,-18.928268,-22.256485,71826.14,0.0,0.005004883,1.3078631,0.0,74.9598
2019-01-08 21:00:00,-18.366272,-21.934387,71763.58,0.0,0.0025024414,1.3976144,0.0,73.50816
2019-01-08 22:00:00,-19.698532,-23.899673,71758.61,0.0,0.0037841797,1.3761674,0.0,69.22586
2019-01-08 23:00:00,-19.41159,-23.699799,71712.945,0.0,0.01260376,1.6142925,0.0,68.75665
2019-01-09 00:00:00,-18.957153,-22.815277,71745.04,0.0,0.06704712,1.643854,0.0,71.53407
2019-01-09 01:00:00,-18.73854,-22.94107,71761.734,15.057777,0.1973877,1.6367097,0.0,69.43676
2019-01-09 02:00:00,-13.576691,-19.283264,71821.24,157.28,0.37643433,1.1577039,0.0,62.109123
2019-01-09 03:00:00,-9.304413,-15.457855,71787.984,334.50665,0.21313477,0.9060498,0.0,60.9116
2019-01-09 04:00:00,-8.138428,-14.5433655,71818.56,464.42667,0.55126953,0.5683113,0.0,59.96549
2019-01-09 05:00:00,-4.0862427,-13.451202,71738.67,545.3689,0.7356262,0.7208449,0.0,48.113964
2019-01-09 06:00:00,-3.4809875,-12.832672,71730.22,537.2267,0.660553,0.64871454,0.0,48.34708
2019-01-09 07:00:00,-2.8102722,-13.00769,71693.555,531.76886,0.4798584,0.5444204,0.0,45.34446
2019-01-09 08:00:00,-1.4261475,-12.922363,71722.81,438.16888,0.2524109,0.47029594,0.0,41.222454
2019-01-09 09:00:00,-1.5913391,-12.217865,71760.0,288.90668,0.011230469,0.92894936,0.0,44.166245
2019-01-09 10:00:00,-5.6037903,-15.500519,71746.69,97.49333,0.005004883,1.573789,0.0,45.608997
2019-01-09 11:00:00,-7.2115173,-15.640778,71801.55,1.351111,0.0,1.6914312,0.0,50.98588
2019-01-09 12:00:00,-8.949005,-15.9670105,71849.11,0.0,0.0,1.4313082,0.0,56.79023
2019-01-09 13:00:00,-9.941437,-16.506256,71889.92,0.0,0.17837524,1.3464909,0.0,58.69704
2019-01-09 14:00:00,-10.657379,-16.544159,71940.586,0.0,0.06161499,1.1843525,0.0,61.921524
2019-01-09 15:00:00,-11.85025,-17.056122,71937.78,0.0,0.165802,0.9463189,0.0,65.2458
2019-01-09 16:00:00,-12.513428,-16.94635,71968.9,0.0,0.85824585,0.7260869,0.0,69.45611
2019-01-09 17:00:00,-14.394806,-17.603912,71964.69,0.0,1.0,0.7421033,0.0,76.5831
2019-01-09 18:00:00,-15.253815,-17.964981,71966.586,0.0,1.0,0.63849276,0.0,79.723366
2019-01-09 19:00:00,-16.182251,-18.604599,71959.76,0.0,0.9787903,0.48783824,9.536743e-07,81.55666
2019-01-09 20:00:00,-17.467926,-19.418411,71975.17,0.0,0.9460449,0.5361399,2.861023e-06,84.73071
2019-01-09 21:00:00,-17.596558,-19.71315,71981.266,0.0,0.97839355,0.74061143,5.2452087e-06,83.51516
2019-01-09 22:00:00,-16.179352,-18.325836,71946.39,0.0,0.97579956,0.664946,5.722046e-06,83.49121
2019-01-09 23:00:00,-16.431915,-18.59578,71978.0,0.0,0.95458984,0.11721045,3.33786e-06,83.33425
2019-01-10 00:00:00,-15.382904,-17.463669,72019.984,0.0,0.9635925,0.12730503,1.9073486e-06,84.06087
2019-01-10 01:00:00,-15.693756,-17.677505,72074.16,11.235556,0.9833069,0.32918885,1.9073486e-06,84.71171
2019-01-10 02:00:00,-10.985992,-14.158234,72149.875,124.48,0.98098755,0.4554375,2.861023e-06,77.41742
2019-01-10 03:00:00,-10.952148,-13.564362,72160.59,233.40445,0.980072,0.4104902,4.2915344e-06,81.04248
2019-01-10 04:00:00,-10.291595,-14.083191,72119.01,433.56445,0.900177,0.52286005,1.9073486e-06,73.71812
2019-01-10 05:00:00,-6.9778748,-13.700287,72042.17,561.56445,0.54504395,0.30672657,1.4305115e-06,58.7337
2019-01-10 06:00:00,-4.922333,-13.606476,71990.44,586.5956,0.42276,0.73776096,0.0,50.59846
2019-01-10 07:00:00,-4.2261047,-14.477142,71934.734,552.4089,0.40753174,1.4559923,0.0,44.714325
2019-01-10 08:00:00,-3.4565735,-15.514435,71977.58,446.61334,0.0,1.1833379,0.0,38.7515
2019-01-10 09:00:00,-4.800232,-13.299042,71948.21,290.98666,0.0,0.57216924,0.0,51.402714
2019-01-10 10:00:00,-7.441925,-17.590332,71989.55,104.85333,0.0,0.48271504,0.0,44.095894
2019-01-10 11:00:00,-8.567352,-17.568207,72048.74,1.7066667,0.035308838,0.80285704,0.0,48.209064
2019-01-10 12:00:00,-11.762909,-18.81691,72103.61,0.0,0.08407593,0.7539957,0.0,55.826866
2019-01-10 13:00:00,-14.408356,-20.205032,72125.48,0.0,0.28051758,1.0644429,0.0,61.41241
2019-01-10 14:00:00,-17.764267,-22.594849,72137.7,0.0,0.4413147,1.3985738,0.0,65.91519
2019-01-10 15:00:00,-19.68608,-23.642899,72138.67,0.0,0.71069336,1.6184864,0.0,70.752495
2019-01-10 16:00:00,-20.56897,-24.518509,72128.45,0.0,0.76763916,1.7969384,0.0,70.60284
2019-01-10 17:00:00,-21.392273,-25.441437,72083.99,0.0,0.8384094,1.7948809,0.0,69.787186
2019-01-10 18:00:00,-21.048004,-25.545898,72092.15,0.0,0.6202698,1.9024924,0.0,67.08858
2019-01-10 19:00:00,-20.96733,-25.447449,72041.2,0.0,0.26574707,2.0102012,0.0,67.21622
2019-01-10 20:00:00,-22.253983,-26.61856,72034.734,0.0,0.011230469,2.142035,0.0,67.61344
2019-01-10 21:00:00,-23.53357,-27.336533,71969.4,0.0,0.0,2.169025,0.0,70.88387
2019-01-10 22:00:00,-23.046326,-27.462524,71943.64,0.0,0.0,1.8818291,0.0,67.101234
2019-01-10 23:00:00,-23.232513,-27.545776,71914.46,0.0,0.0,1.938691,0.0,67.69568
2019-01-11 00:00:00,-23.33403,-26.748764,71944.18,0.0,0.0,1.9435108,0.0,73.50039
2019-01-11 01:00:00,-23.30249,-26.477615,71956.484,16.213333,0.0,2.1867733,0.0,75.1355
2019-01-11 02:00:00,-15.899567,-22.14151,72011.11,165.88445,0.0,1.6846993,0.0,58.679947
2019-01-11 03:00:00,-9.095917,-15.69754,72036.52,349.88443,0.0,1.1199411,0.0,58.74641
2019-01-11 04:00:00,-8.587128,-16.254059,71992.984,493.6889,0.0,1.0673851,0.0,53.904766
2019-01-11 05:00:00,-4.0653687,-16.316559,71906.516,587.4133,0.0,0.9109302,0.0,37.944
2019-01-11 06:00:00,-2.520172,-14.445831,71833.234,612.5867,0.0,0.76816356,0.0,39.470905
