,temperature_2m,dew_point_2m,surface_pressure,shortwave_radiation,cloud_cover,wind_speed_10m,precipitation,relative_humidity_2m
2019-01-05 19:00:00,2.9272156,2.3320618,102860.41,0.0,1.0,2.4425564,6.67572e-06,95.861046
2019-01-05 20:00:00,2.750885,2.2597961,102844.09,0.0,1.0,1.950593,6.67572e-06,96.56878
2019-01-05 21:00:00,2.8110657,2.226715,102910.26,0.0,1.0,1.4256941,3.8146973e-06,95.93104
2019-01-05 22:00:00,2.7447815,1.6582947,102974.86,0.0,1.0,1.8515892,3.8146973e-06,92.54858
2019-01-05 23:00:00,2.8744202,1.7345886,102991.38,0.0,1.0,1.740391,4.7683716e-06,92.20363
2019-01-06 00:00:00,2.7513733,1.6933289,102980.54,9.742222,1.0,1.7264928,8.583069e-06,92.73755
2019-01-06 01:00:00,2.2917175,1.4615173,102970.94,40.942223,1.0,1.9363948,1.5258789e-05,94.239845
2019-01-06 02:00:00,3.2342834,1.6201477,102969.484,157.3511,1.0,2.1868448,3.8146973e-06,89.15149
2019-01-06 03:00:00,3.57547,2.01828,102901.55,298.82666,1.0,2.3044593,0.0,89.54316
2019-01-06 04:00:00,3.7081604,2.0868835,102825.875,303.69778,1.0,2.083494,0.0,89.145424
2019-01-06 05:00:00,4.8989563,1.9805603,102727.195,306.04443,1.0,1.4339339,0.0,81.38927
2019-01-06 06:00:00,4.8855286,1.803009,102738.875,241.90222,1.0,0.9990669,0.0,80.438545
2019-01-06 07:00:00,4.764435,1.5559387,102739.734,135.60889,1.0,0.76453227,0.0,79.699104
2019-01-06 08:00:00,4.6373596,1.573822,102794.414,68.44444,1.0,0.8147063,0.0,80.51269
2019-01-06 09:00:00,4.727295,1.7569885,102781.29,20.96,0.9890137,0.6132848,2.670288e-05,81.06444
2019-01-06 10:00:00,3.9881897,2.2712708,102790.07,0.37333333,0.8829956,0.806181,1.5258789e-05,88.56347
2019-01-06 11:00:00,3.810608,2.3871155,102775.875,0.0,0.8456726,1.4617776,6.67572e-06,90.418686
2019-01-06 12:00:00,4.0655823,2.502655,102779.29,0.0,0.8594055,1.7244987,7.6293945e-06,89.545876
2019-01-06 13:00:00,3.8572693,2.6280212,102781.9,0.0,0.9199219,1.7554758,2.193451e-05,91.67928
2019-01-06 14:00:00,3.867218,2.971466,102783.38,0.0,0.91064453,1.8648187,8.583069e-06,93.87425
2019-01-06 15:00:00,3.9586487,3.0753174,102743.63,0.0,0.93374634,1.7375524,1.9073486e-06,93.96119
2019-01-06 16:00:00,3.8902893,3.0254822,102723.586,0.0,0.9209595,1.93655,2.861023e-06,94.08125
2019-01-06 17:00:00,3.6873474,3.1021729,102732.445,0.0,0.96276855,2.119972,4.7683716e-06,95.95369
2019-01-06 18:00:00,3.7033386,3.1660461,102737.16,0.0,0.9012146,2.4454093,7.6293945e-06,96.27971
2019-01-06 19:00:00,3.9760742,3.2711487,102689.78,0.0,0.84768677,2.4992018,6.198883e-06,95.15481
2019-01-06 20:00:00,4.3403625,3.4659119,102670.586,0.0,0.8206482,2.8122172,1.9073486e-06,94.03814
2019-01-06 21:00:00,4.412018,3.5861206,102628.33,0.0,0.90026855,2.874021,3.33786e-06,94.36389
2019-01-06 22:00:00,4.4844666,3.55896,102647.31,0.0,0.9640808,2.7999299,3.33786e-06,93.70706
2019-01-06 23:00:00,4.5467224,3.4993591,102591.05,0.0,0.92593384,2.932224,2.3841858e-06,92.908646
2019-01-07 00:00:00,4.4339294,3.4356995,102630.01,15.964444,0.91503906,3.1510231,3.33786e-06,93.22512
2019-01-07 01:00:00,4.7497864,3.4551086,102648.52,64.94222,0.92785645,3.2703307,2.861023e-06,91.314224
2019-01-07 02:00:00,6.1526184,3.7301636,102694.91,156.5689,0.9225769,3.2290998,3.8146973e-06,84.46184
2019-01-07 03:00:00,6.34256,3.6925354,102668.16,177.01334,0.9926758,3.2184875,8.583069e-06,83.141846
2019-01-07 04:00:00,6.145233,3.6283264,102597.734,105.19111,0.9890137,3.1370885,3.9100647e-05,83.90104
2019-01-07 05:00:00,6.0016785,3.6737976,102499.86,92.30222,1.0,2.745735,9.536743e-05,85.00902
2019-01-07 06:00:00,5.905426,3.7478333,102507.44,82.54222,1.0,2.5976343,0.00013589859,86.023895
2019-01-07 07:00:00,6.039154,4.148529,102489.48,57.226665,1.0,2.6717498,0.00032758713,87.66622
2019-01-07 08:00:00,5.7516785,4.1806335,102562.61,38.204445,1.0,2.239805,0.00030899048,89.62868
2019-01-07 09:00:00,5.4709167,4.303253,102590.17,12.177778,0.99728394,2.0088887,0.0002965927,92.17951
2019-01-07 10:00:00,4.867584,4.316162,102697.0,0.21333334,0.9963379,1.9160535,0.00028514862,96.2186
2019-01-07 11:00:00,4.9042053,4.256256,102683.3,0.0,0.9963379,2.0756013,0.00021028519,95.57113
2019-01-07 12:00:00,4.8149414,4.064972,102724.22,0.0,0.9926758,2.2549632,0.00011777878,94.88626
2019-01-07 13:00:00,4.8346252,3.9931335,102748.39,0.0,0.9772949,1.9916861,4.9591064e-05,94.27923
2019-01-07 14:00:00,4.6148987,3.7591248,102809.5,0.0,0.9909363,1.751162,3.1471252e-05,94.174644
2019-01-07 15:00:00,4.5783386,3.7953491,102838.44,0.0,0.98461914,1.9093004,3.862381e-05,94.65661
2019-01-07 16:00:00,4.574066,3.8785095,102864.945,0.0,0.9873352,2.0464156,4.5776367e-05,95.24033
2019-01-07 17:00:00,4.269562,3.6090393,102888.81,0.0,0.98999023,2.0778687,3.6239624e-05,95.464294
2019-01-07 18:00:00,4.3214417,3.6523132,102877.516,0.0,0.97094727,1.8884814,2.193451e-05,95.408295
2019-01-07 19:00:00,4.2785645,3.623993,102893.34,0.0,0.97094727,2.0178802,1.4781952e-05,95.50464
2019-01-07 20:00:00,4.0347595,3.1271973,102851.3,0.0,0.9936218,2.154289,1.4781952e-05,93.80388
2019-01-07 21:00:00,4.040436,3.1595154,102891.59,0.0,0.98638916,2.302439,2.002716e-05,93.98108
2019-01-07 22:00:00,3.9497986,2.6493225,102941.83,0.0,0.9782715,2.2280443,2.5749207e-05,91.2228
2019-01-07 23:00:00,3.9395752,2.5602722,102968.03,0.0,0.99365234,2.341827,2.0980835e-05,90.712685
2019-01-08 00:00:00,3.7912903,2.4745789,102991.06,8.0,1.0,2.565177,1.04904175e-05,91.106766
2019-01-08 01:00:00,3.5617065,1.9769592,103077.42,49.671112,0.99365234,2.7130427,4.2915344e-06,89.36605
2019-01-08 02:00:00,4.4868774,1.5780334,103167.94,98.16889,1.0,2.9407563,2.861023e-06,81.38887
2019-01-08 03:00:00,4.308502,1.1592407,103132.016,123.96445,1.0,3.0595312,1.4305115e-06,79.97195
2019-01-08 04:00:00,4.423584,0.60198975,103064.67,192.92444,1.0,2.9938138,0.0,76.20822
2019-01-08 05:00:00,5.433136,-0.55895996,102988.5,215.39555,1.0,3.0162625,0.0,65.29106
2019-01-08 06:00:00,5.5861206,-1.1332703,102972.64,238.82666,0.99905396,3.1797447,0.0,61.94657
2019-01-08 07:00:00,5.974518,-1.3780212,102961.81,206.43556,1.0,3.279015,0.0,59.23035
2019-01-08 08:00:00,5.6061096,-2.9265747,102986.336,140.85333,1.0,3.4074876,0.0,54.193077
2019-01-08 09:00:00,5.452484,-3.395996,103047.914,44.586666,1.0,2.5518248,0.0,52.891636
2019-01-08 10:00:00,4.5067444,-2.9464111,103101.42,1.12,1.0,2.101021,0.0,58.419117
2019-01-08 11:00:00,4.004608,-2.7606812,103173.95,0.0,1.0,2.0566235,0.0,61.35274
2019-01-08 12:00:00,4.106262,-2.9883423,103195.64,0.0,1.0,3.0612261,0.0,59.894527
2019-01-08 13:00:00,4.1842957,-2.7106628,103259.33,0.0,1.0,3.9705276,0.0,60.80917
2019-01-08 14:00:00,3.660492,-2.3752747,103303.31,0.0,1.0,4.219373,0.0,64.6773
2019-01-08 15:00:00,3.0615234,-2.2825012,103332.36,0.0,1.0,3.8888443,0.0,67.93579
2019-01-08 16:00:00,2.8978577,-2.4763184,103312.414,0.0,1.0,3.7462707,5.722046e-06,67.74906
2019-01-08 17:00:00,2.283722,-2.8641052,103350.2,0.0,1.0,3.6776364,2.6226044e-05,68.76365
2019-01-08 18:00:00,2.2765808,-3.2981873,103324.94,0.0,1.0,3.5764174,6.1035156e-05,66.611115
2019-01-08 19:00:00,1.9808044,-3.5655823,103345.38,0.0,1.0,3.0863435,0.0003414154,66.68645
2019-01-08 20:00:00,1.6069031,-2.9322815,103285.14,0.0,1.0,3.1245105,0.00035381317,71.804504
2019-01-08 21:00:00,1.4852905,-2.664856,103281.58,0.0,1.0,2.8548322,0.00029993057,73.88585
2019-01-08 22:00:00,0.9284363,-1.8840637,103339.61,0.0,1.0,2.7988937,0.00030517578,81.47254
2019-01-08 23:00:00,0.91848755,-1.6060486,103276.945,0.0,1.0,2.6951828,0.00034809113,83.21682
2019-01-09 00:00:00,0.9178467,-1.3484802,103315.04,8.106667,1.0,2.911553,0.00039434433,84.81017
2019-01-09 01:00:00,1.0016785,-1.0875549,103329.734,52.657776,1.0,3.0538065,0.00045013428,85.9276
2019-01-09 02:00:00,1.2358093,-0.2559204,103313.24,95.96445,1.0,3.245672,0.0004644394,89.77921
2019-01-09 03:00:00,1.3772278,-0.03793335,103214.984,164.03555,1.0,3.4709485,0.00039958954,90.291046
2019-01-09 04:00:00,0.9748535,0.16757202,103103.56,116.19556,1.0,3.515808,0.0003824234,94.33593
2019-01-09 05:00:00,1.2536011,0.91989136,102955.67,132.5689,1.0,3.457831,0.00036287308,97.62842
2019-01-09 06:00:00,0.9057312,0.89974976,102842.22,72.58667,1.0,3.5455263,0.00046348572,99.956924
2019-01-09 07:00:00,1.0491028,1.0372314,102808.555,51.626667,1.0,3.2556863,0.0006790161,99.91462
2019-01-09 08:00:00,1.0640869,1.065918,102783.81,38.666668,1.0,3.1250212,0.0007133484,100.0
2019-01-09 09:00:00,1.1039734,1.1004944,102792.0,6.9511113,1.0,3.2164075,0.0008792877,99.974976
2019-01-09 10:00:00,0.8883972,0.8881531,102817.69,0.19555555,1.0,3.0996704,0.0010023117,99.99824
2019-01-09 11:00:00,0.9564514,0.95687866,102748.55,0.0,1.0,3.121146,0.001042366,100.0
2019-01-09 12:00:00,0.9455261,0.9450989,102755.11,0.0,1.0,2.9176993,0.00091171265,99.996925
2019-01-09 13:00:00,0.99020386,0.98983765,102748.92,0.0,1.0,2.9949114,0.00084781647,99.99737
2019-01-09 14:00:00,0.8152771,0.81521606,102723.586,0.0,1.0,2.9327276,0.0007715225,99.99956
2019-01-09 15:00:00,0.8157654,0.8149719,102694.78,0.0,1.0,2.7908478,0.0005502701,99.99428
2019-01-09 16:00:00,0.73461914,0.7352905,102638.9,0.0,1.0,2.6511223,0.00031900406,100.0
2019-01-09 17:00:00,0.92355347,0.9234314,102635.69,0.0,1.0,2.400445,0.00014305115,99.99913
2019-01-09 18:00:00,1.0254822,1.0115662,102605.586,0.0,1.0,2.153339,5.531311e-05,99.89991
2019-01-09 19:00:00,1.1282959,1.0907288,102592.76,0.0,1.0,2.1075752,0.0002708435,99.730225
2019-01-09 20:00:00,1.1648865,1.1343079,102561.17,0.0,1.0,2.009946,0.00015163422,99.78044
2019-01-09 21:00:00,1.1534424,1.1227722,102538.266,0.0,1.0,1.8538465,2.861023e-05,99.77975
2019-01-09 22:00:00,1.4768982,1.4397888,102578.39,0.0,1.0,1.9937531,9.059906e-06,99.73425
2019-01-09 23:00:00,1.5329285,1.460846,102563.0,0.0,1.0,1.786602,8.106232e-06,99.48463
2019-01-10 00:00:00,1.5292053,1.4640808,102674.984,5.422222,1.0,1.8138874,7.6293945e-06,99.53424
2019-01-10 01:00:00,1.3199158,1.2931824,102669.16,27.217777,1.0,2.0947514,6.67572e-06,99.80825
2019-01-10 02:00:00,2.2347107,1.8886414,102727.875,59.377777,1.0,1.9007194,4.7683716e-06,97.56092
2019-01-10 03:00:00,2.1865234,2.052826,102687.59,85.72444,1.0,1.6739407,3.8146973e-06,99.050995
2019-01-10 04:00:00,2.2103577,2.133606,102569.01,109.10222,1.0,1.5524552,1.9073486e-06,99.45433
2019-01-10 05:00:00,2.8600159,2.2743225,102466.17,130.95111,1.0,1.2930224,9.536743e-07,95.923454
2019-01-10 06:00:00,3.1440735,2.547821,102393.44,135.11111,1.0,1.292748,4.7683716e-07,95.86069
2019-01-10 07:00:00,3.4360046,2.5345764,102396.734,117.36889,1.0,1.6207479,4.7683716e-07,93.8156
2019-01-10 08:00:00,3.5707703,2.5500183,102392.58,54.364445,1.0,1.6834464,0.0,93.030235
2019-01-10 09:00:00,3.65094,2.4724426,102429.21,21.777779,1.0,1.2616382,0.0,91.99744
2019-01-10 10:00:00,3.7279968,2.6479492,102441.55,0.4977778,0.99905396,1.370524,9.536743e-07,92.64794
2019-01-10 11:00:00,3.8174133,2.6407776,102475.74,0.0,0.99905396,1.5805137,2.861023e-06,92.019966
2019-01-10 12:00:00,3.8738098,2.6576843,102476.61,0.0,1.0,1.593188,5.2452087e-06,91.765816
2019-01-10 13:00:00,3.88266,2.6426086,102451.48,0.0,1.0,1.6139244,5.2452087e-06,91.6106
2019-01-10 14:00:00,3.622467,2.8348389,102488.7,0.0,0.99365234,1.2511275,8.583069e-06,94.58517
2019-01-10 15:00:00,3.7260437,2.868805,102467.67,0.0,1.0,1.3449723,2.527237e-05,94.1241
2019-01-10 16:00:00,3.7415771,2.8330383,102458.45,0.0,1.0,1.2881678,9.346008e-05,93.78314
2019-01-10 17:00:00,3.6506958,2.7773132,102432.99,0.0,1.0,1.375343,7.677078e-05,94.01292
2019-01-10 18:00:00,3.4734802,2.6904297,102397.15,0.0,1.0,1.5094293,4.720688e-05,94.60953
2019-01-10 19:00:00,3.5971375,2.7693481,102363.2,0.0,1.0,1.3825294,0.00014352798,94.31501
2019-01-10 20:00:00,3.6620178,2.9205017,102320.734,0.0,1.0,1.5262594,8.678436e-05,94.89645
2019-01-10 21:00:00,3.657837,2.9408264,102283.4,0.0,1.0,1.5386899,6.389618e-05,95.06119
2019-01-10 22:00:00,3.6392212,3.1038818,102321.64,0.0,1.0,1.7152945,9.727478e-05,96.29111
2019-01-10 23:00:00,3.6678772,3.1710205,102266.46,0.0,1.0,1.9438273,5.9127808e-05,96.554405
2019-01-11 00:00:00,3.7773132,3.4016418,102308.18,2.6133332,1.0,1.5737256,0.00014972687,97.38725
2019-01-11 01:00:00,3.7385254,3.5594788,102288.484,14.1866665,1.0,1.681743,5.4359436e-05,98.74672
2019-01-11 02:00:00,4.438324,4.126068,102316.11,31.395555,1.0,1.6974155,7.009506e-05,97.83548
2019-01-11 03:00:00,4.33963,3.9372253,102286.52,39.2,1.0,0.86518234,0.0003671646,97.21614
2019-01-11 04:00:00,4.3855286,3.8963318,102215.984,68.37334,1.0,1.6718178,0.00070905685,96.626015
