window_id,t_origin,aligned_mae,shuffled_mae,raw24_mae,zero_mae
w3721,2014-03-24 17:00:00,0.1708892583847046,0.16070742905139923,0.14210249483585358,0.1635810136795044
w3722,2014-03-24 18:00:00,0.18530519306659698,0.16165778040885925,0.1422673463821411,0.16356825828552246
w3723,2014-03-24 19:00:00,0.20045436918735504,0.16180279850959778,0.1428370326757431,0.16356490552425385
w3724,2014-03-24 20:00:00,0.17663955688476562,0.1656714230775833,0.14363086223602295,0.16357143223285675
w3725,2014-03-24 21:00:00,0.17560039460659027,0.16743218898773193,0.1444520503282547,0.16356174647808075
w3726,2014-03-24 22:00:00,0.183137908577919,0.16299594938755035,0.14716273546218872,0.16321510076522827
w3727,2014-03-24 23:00:00,0.21354275941848755,0.1674112230539322,0.14840596914291382,0.16342681646347046
w3728,2014-03-25 00:00:00,0.23637837171554565,0.16609665751457214,0.14790908992290497,0.1646001935005188
w3729,2014-03-25 01:00:00,0.23244863748550415,0.15917550027370453,0.14982043206691742,0.16511359810829163
w3730,2014-03-25 02:00:00,0.21740786731243134,0.162997305393219,0.1550266593694687,0.1635635942220688
w3731,2014-03-25 03:00:00,0.21530109643936157,0.16593925654888153,0.1504024863243103,0.16481851041316986
w3732,2014-03-25 04:00:00,0.22426968812942505,0.1641121506690979,0.1595068722963333,0.16354817152023315
w3733,2014-03-25 05:00:00,0.20562320947647095,0.16626974940299988,0.15074385702610016,0.16523681581020355
w3734,2014-03-25 06:00:00,0.15246886014938354,0.16507530212402344,0.1491566151380539,0.1660817265510559
w3735,2014-03-25 07:00:00,0.18056803941726685,0.16229063272476196,0.15076524019241333,0.16652065515518188
w3736,2014-03-25 08:00:00,0.21283602714538574,0.16922062635421753,0.1510051041841507,0.16672544181346893
w3737,2014-03-25 09:00:00,0.2202729880809784,0.1676737368106842,0.15061861276626587,0.16673077642917633
w3738,2014-03-25 10:00:00,0.19361241161823273,0.1661680042743683,0.15188084542751312,0.16673077642917633
w3739,2014-03-25 11:00:00,0.20492522418498993,0.16549184918403625,0.15180659294128418,0.16673077642917633
w3740,2014-03-25 12:00:00,0.21131791174411774,0.16591118276119232,0.15154702961444855,0.16673077642917633
w3741,2014-03-25 13:00:00,0.21074125170707703,0.16810162365436554,0.1514413058757782,0.16673077642917633
w3742,2014-03-25 14:00:00,0.18133984506130219,0.1669655740261078,0.15047992765903473,0.16673077642917633
w3743,2014-03-25 15:00:00,0.18417280912399292,0.16729380190372467,0.14988967776298523,0.16673077642917633
w3744,2014-03-25 16:00:00,0.18412920832633972,0.1637318879365921,0.15062467753887177,0.16673077642917633
w3745,2014-03-25 17:00:00,0.2049681544303894,0.16793881356716156,0.15143601596355438,0.16673077642917633
w3746,2014-03-25 18:00:00,0.22437474131584167,0.1655728667974472,0.1513071358203888,0.16673077642917633
w3747,2014-03-25 19:00:00,0.22580115497112274,0.16368308663368225,0.15183210372924805,0.16673077642917633
w3748,2014-03-25 20:00:00,0.1981767863035202,0.16210328042507172,0.15221597254276276,0.16673077642917633
w3749,2014-03-25 21:00:00,0.20098567008972168,0.16890788078308105,0.15134339034557343,0.16659098863601685
w3750,2014-03-25 22:00:00,0.20841152966022491,0.16439788043498993,0.1494584083557129,0.16584937274456024
w3751,2014-03-25 23:00:00,0.2270575910806656,0.16905075311660767,0.14472544193267822,0.16692489385604858
w3752,2014-03-26 00:00:00,0.22115619480609894,0.16868160665035248,0.14580124616622925,0.1699288934469223
w3753,2014-03-26 01:00:00,0.21142630279064178,0.16932734847068787,0.13530048727989197,0.1713881939649582
w3754,2014-03-26 02:00:00,0.1699691116809845,0.1788000762462616,0.14525297284126282,0.17457914352416992
w3755,2014-03-26 03:00:00,0.15726147592067719,0.1699361801147461,0.13647273182868958,0.17849572002887726
w3756,2014-03-26 04:00:00,0.18154564499855042,0.17763619124889374,0.13947731256484985,0.17926502227783203
w3757,2014-03-26 05:00:00,0.16058191657066345,0.1706540435552597,0.1407875418663025,0.17761534452438354
w3758,2014-03-26 06:00:00,0.1692715287208557,0.1828480064868927,0.14084461331367493,0.1766360104084015
w3759,2014-03-26 07:00:00,0.17514795064926147,0.17648983001708984,0.14091485738754272,0.17636503279209137
w3760,2014-03-26 08:00:00,0.170291930437088,0.1742333024740219,0.13965275883674622,0.17636342346668243
w3761,2014-03-26 09:00:00,0.17460423707962036,0.17802904546260834,0.1394539326429367,0.17635829746723175
w3762,2014-03-26 10:00:00,0.1529165357351303,0.1781296730041504,0.13984471559524536,0.17635183036327362
w3763,2014-03-26 11:00:00,0.16511313617229462,0.17545311152935028,0.13996130228042603,0.1763402670621872
w3764,2014-03-26 12:00:00,0.1655871570110321,0.17673784494400024,0.14005759358406067,0.1763223260641098
w3765,2014-03-26 13:00:00,0.16915106773376465,0.18800950050354004,0.13983310759067535,0.17629796266555786
w3766,2014-03-26 14:00:00,0.13396814465522766,0.17670698463916779,0.13969334959983826,0.17626890540122986
w3767,2014-03-26 15:00:00,0.14091667532920837,0.18277083337306976,0.13991229236125946,0.1762361377477646
w3768,2014-03-26 16:00:00,0.14419353008270264,0.18271610140800476,0.13993673026561737,0.17620350420475006
w3769,2014-03-26 17:00:00,0.1724778562784195,0.18520841002464294,0.13993166387081146,0.17617665231227875
w3770,2014-03-26 18:00:00,0.18963031470775604,0.18418914079666138,0.1405496746301651,0.17616035044193268
w3771,2014-03-26 19:00:00,0.1918642669916153,0.17188966274261475,0.14130443334579468,0.17615601420402527
w3772,2014-03-26 20:00:00,0.16126041114330292,0.1714957058429718,0.14203189313411713,0.1761607527732849
w3773,2014-03-26 21:00:00,0.17119154334068298,0.177076518535614,0.14342287182807922,0.17609408497810364
w3774,2014-03-26 22:00:00,0.1937951147556305,0.17148032784461975,0.14537853002548218,0.17626455426216125
w3775,2014-03-26 23:00:00,0.20875075459480286,0.176226407289505,0.14735831320285797,0.17627201974391937
w3776,2014-03-27 00:00:00,0.2073025405406952,0.17591163516044617,0.14842237532138824,0.17586641013622284
w3777,2014-03-27 01:00:00,0.2023550420999527,0.17306733131408691,0.14799824357032776,0.17713722586631775
w3778,2014-03-27 02:00:00,0.16523994505405426,0.18126487731933594,0.1467030793428421,0.1813475638628006
w3779,2014-03-27 03:00:00,0.15467722713947296,0.18596073985099792,0.1478455364704132,0.18674391508102417
w3780,2014-03-27 04:00:00,0.1753942370414734,0.18449720740318298,0.14817115664482117,0.18648739159107208
w3781,2014-03-27 05:00:00,0.14672797918319702,0.19158561527729034,0.14444538950920105,0.1872229278087616
w3782,2014-03-27 06:00:00,0.14665716886520386,0.1839430183172226,0.13819514214992523,0.1868187040090561
w3783,2014-03-27 07:00:00,0.15748848021030426,0.18112680315971375,0.1402096003293991,0.18681389093399048
w3784,2014-03-27 08:00:00,0.1450076550245285,0.18882505595684052,0.13893556594848633,0.18669073283672333
w3785,2014-03-27 09:00:00,0.15974919497966766,0.19426147639751434,0.13929514586925507,0.1866866797208786
w3786,2014-03-27 10:00:00,0.1427009403705597,0.18785347044467926,0.1399567425251007,0.1866808533668518
w3787,2014-03-27 11:00:00,0.15822525322437286,0.19069239497184753,0.14004962146282196,0.18667250871658325
w3788,2014-03-27 12:00:00,0.16304944455623627,0.19991561770439148,0.13971209526062012,0.1866600215435028
w3789,2014-03-27 13:00:00,0.16615554690361023,0.18525582551956177,0.13973626494407654,0.18664291501045227
w3790,2014-03-27 14:00:00,0.13103991746902466,0.18589173257350922,0.13925138115882874,0.18661995232105255
w3791,2014-03-27 15:00:00,0.14088723063468933,0.18587592244148254,0.1388906091451645,0.1865973025560379
w3792,2014-03-27 16:00:00,0.13913266360759735,0.18520647287368774,0.13935624063014984,0.1865815371274948
w3793,2014-03-27 17:00:00,0.1666230857372284,0.1868375837802887,0.1399507224559784,0.18657487630844116
w3794,2014-03-27 18:00:00,0.1808512806892395,0.19097866117954254,0.14055806398391724,0.186580628156662
w3795,2014-03-27 19:00:00,0.18227797746658325,0.19019831717014313,0.1414758712053299,0.18660058081150055
w3796,2014-03-27 20:00:00,0.15460865199565887,0.19566373527050018,0.14250369369983673,0.18663662672042847
w3797,2014-03-27 21:00:00,0.16793902218341827,0.18545715510845184,0.14367032051086426,0.18656693398952484
w3798,2014-03-27 22:00:00,0.19090360403060913,0.18246673047542572,0.14387434720993042,0.18434561789035797
w3799,2014-03-27 23:00:00,0.18930959701538086,0.1865333765745163,0.14917020499706268,0.18816667795181274
w3800,2014-03-28 00:00:00,0.17629382014274597,0.19285163283348083,0.15464486181735992,0.19345782697200775
w3801,2014-03-28 01:00:00,0.1721203476190567,0.19389663636684418,0.16074231266975403,0.1995411366224289
w3802,2014-03-28 02:00:00,0.13990089297294617,0.20089209079742432,0.16856248676776886,0.20612733066082
w3803,2014-03-28 03:00:00,0.11856113374233246,0.20378047227859497,0.17001663148403168,0.21172787249088287
w3804,2014-03-28 04:00:00,0.13527721166610718,0.19860047101974487,0.17477144300937653,0.21623636782169342
w3805,2014-03-28 05:00:00,0.11578159779310226,0.2113763988018036,0.17532411217689514,0.21766836941242218
w3806,2014-03-28 06:00:00,0.12853379547595978,0.22032544016838074,0.1722235083580017,0.21568481624126434
w3807,2014-03-28 07:00:00,0.14111387729644775,0.20773845911026,0.17362120747566223,0.21556025743484497
w3808,2014-03-28 08:00:00,0.1095099225640297,0.2177748680114746,0.17010731995105743,0.21545158326625824
w3809,2014-03-28 09:00:00,0.09905321896076202,0.22372862696647644,0.1689046025276184,0.21544325351715088
w3810,2014-03-28 10:00:00,0.09648701548576355,0.1979195922613144,0.1696402132511139,0.21542970836162567
w3811,2014-03-28 11:00:00,0.12054698914289474,0.20739804208278656,0.16962915658950806,0.21540457010269165
w3812,2014-03-28 12:00:00,0.12782637774944305,0.21676474809646606,0.1694927215576172,0.21536557376384735
w3813,2014-03-28 13:00:00,0.11851000785827637,0.21401363611221313,0.16951146721839905,0.21531426906585693
w3814,2014-03-28 14:00:00,0.09084602445363998,0.22466114163398743,0.16937156021595,0.21525605022907257
w3815,2014-03-28 15:00:00,0.0979575589299202,0.21868430078029633,0.16945607960224152,0.2151966691017151
w3816,2014-03-28 16:00:00,0.091026172041893,0.21840450167655945,0.16972336173057556,0.2151392549276352
w3817,2014-03-28 17:00:00,0.1241954043507576,0.2100626826286316,0.17015273869037628,0.21509122848510742
w3818,2014-03-28 18:00:00,0.12351030856370926,0.22007149457931519,0.17142479121685028,0.2150663137435913
w3819,2014-03-28 19:00:00,0.1279008984565735,0.19375741481781006,0.17332567274570465,0.215068057179451
w3820,2014-03-28 20:00:00,0.12612083554267883,0.22101876139640808,0.17597395181655884,0.21509596705436707
w3821,2014-03-28 21:00:00,0.15688247978687286,0.21978044509887695,0.18170450627803802,0.2149745672941208
w3822,2014-03-28 22:00:00,0.1781506985425949,0.20870435237884521,0.18028047680854797,0.2135276198387146
w3823,2014-03-28 23:00:00,0.16933012008666992,0.20995095372200012,0.14599548280239105,0.2120896726846695
w3824,2014-03-29 00:00:00,0.16685160994529724,0.2055312842130661,0.13998457789421082,0.21099607646465302
w3825,2014-03-29 01:00:00,0.16413307189941406,0.21181052923202515,0.14308840036392212,0.21164195239543915
w3826,2014-03-29 02:00:00,0.13750606775283813,0.2119954228401184,0.12610644102096558,0.20939506590366364
w3827,2014-03-29 03:00:00,0.12316004186868668,0.2074611783027649,0.11675265431404114,0.20645076036453247
w3828,2014-03-29 04:00:00,0.14268998801708221,0.20848780870437622,0.10764870047569275,0.20533639192581177
w3829,2014-03-29 05:00:00,0.14491739869117737,0.21644814312458038,0.10105517506599426,0.20557105541229248
w3830,2014-03-29 06:00:00,0.10502923280000687,0.21550986170768738,0.09634184837341309,0.2050708532333374
w3831,2014-03-29 07:00:00,0.12758010625839233,0.2087664008140564,0.09611745923757553,0.20506839454174042
w3832,2014-03-29 08:00:00,0.11046698689460754,0.1987507939338684,0.09673874080181122,0.2050940990447998
w3833,2014-03-29 09:00:00,0.12113887816667557,0.214478999376297,0.09707935899496078,0.20509010553359985
w3834,2014-03-29 10:00:00,0.10884381830692291,0.20492476224899292,0.09715191274881363,0.2050774246454239
w3835,2014-03-29 11:00:00,0.14016085863113403,0.21119512617588043,0.09803026914596558,0.20505711436271667
w3836,2014-03-29 12:00:00,0.15955014526844025,0.20484651625156403,0.09646497666835785,0.20502744615077972
w3837,2014-03-29 13:00:00,0.15056347846984863,0.19416560232639313,0.09390825033187866,0.20498712360858917
w3838,2014-03-29 14:00:00,0.1201343834400177,0.2016378790140152,0.09493567794561386,0.2049364447593689
w3839,2014-03-29 15:00:00,0.12721286714076996,0.2105606347322464,0.09634197503328323,0.204881489276886
w3840,2014-03-29 16:00:00,0.12148446589708328,0.21181517839431763,0.09684774279594421,0.2048323154449463
w3841,2014-03-29 17:00:00,0.14201569557189941,0.2020587921142578,0.09761103987693787,0.2047983855009079
w3842,2014-03-29 18:00:00,0.14746254682540894,0.2124219536781311,0.09869849681854248,0.20479071140289307
w3843,2014-03-29 19:00:00,0.13968418538570404,0.21591724455356598,0.09887988120317459,0.20480595529079437
w3844,2014-03-29 20:00:00,0.13025709986686707,0.2019355297088623,0.0979040190577507,0.20484106242656708
w3845,2014-03-29 21:00:00,0.148942768573761,0.20749741792678833,0.09768998622894287,0.20476143062114716
w3846,2014-03-29 22:00:00,0.16332823038101196,0.21008141338825226,0.09899160265922546,0.2027636617422104
w3847,2014-03-29 23:00:00,0.152777761220932,0.20818914473056793,0.10866403579711914,0.20568855106830597
w3848,2014-03-30 00:00:00,0.14621654152870178,0.21000485122203827,0.12664486467838287,0.2115149199962616
w3849,2014-03-30 01:00:00,0.12096966803073883,0.2260698676109314,0.12499764561653137,0.2175682783126831
w3850,2014-03-30 02:00:00,0.10946791619062424,0.22754594683647156,0.1255320906639099,0.22108514606952667
w3851,2014-03-30 03:00:00,0.11732755601406097,0.22392262518405914,0.14294475317001343,0.22240670025348663
w3852,2014-03-30 04:00:00,0.13540887832641602,0.2292904257774353,0.1225435882806778,0.22790391743183136
w3853,2014-03-30 05:00:00,0.12045245617628098,0.22233611345291138,0.12406224757432938,0.22956861555576324
w3854,2014-03-30 06:00:00,0.1025545746088028,0.23830440640449524,0.12638449668884277,0.22840602695941925
w3855,2014-03-30 07:00:00,0.12195736914873123,0.21656735241413116,0.12580759823322296,0.22810353338718414
w3856,2014-03-30 08:00:00,0.08988082408905029,0.2134050577878952,0.12574748694896698,0.2280552089214325
w3857,2014-03-30 09:00:00,0.0838196650147438,0.21648909151554108,0.1274726241827011,0.22804392874240875
w3858,2014-03-30 10:00:00,0.08380390703678131,0.22422276437282562,0.12932631373405457,0.22802135348320007
w3859,2014-03-30 11:00:00,0.12137550860643387,0.21380247175693512,0.12966054677963257,0.22798675298690796
w3860,2014-03-30 12:00:00,0.13611528277397156,0.22820451855659485,0.12591157853603363,0.22793971002101898
w3861,2014-03-30 13:00:00,0.1188584417104721,0.22139546275138855,0.12186135351657867,0.22788190841674805
w3862,2014-03-30 14:00:00,0.09257663786411285,0.22516785562038422,0.12196651846170425,0.22781473398208618
w3863,2014-03-30 15:00:00,0.09183556586503983,0.23404306173324585,0.12306062132120132,0.2277488112449646
w3864,2014-03-30 16:00:00,0.08179574459791183,0.21453148126602173,0.12519176304340363,0.22769369184970856
w3865,2014-03-30 17:00:00,0.1131550744175911,0.2309156060218811,0.12854880094528198,0.22765427827835083
w3866,2014-03-30 18:00:00,0.11417374014854431,0.22473689913749695,0.13033342361450195,0.2276402860879898
w3867,2014-03-30 19:00:00,0.11882727593183517,0.23848956823349,0.1305822879076004,0.22765080630779266
w3868,2014-03-30 20:00:00,0.13637731969356537,0.21140941977500916,0.13316112756729126,0.22768807411193848
w3869,2014-03-30 21:00:00,0.15061736106872559,0.2280370444059372,0.13945716619491577,0.2277451604604721
w3870,2014-03-30 22:00:00,0.15780527889728546,0.21962584555149078,0.12195878475904465,0.22802267968654633
w3871,2014-03-30 23:00:00,0.13622616231441498,0.22322532534599304,0.08651867508888245,0.22655683755874634
w3872,2014-03-31 00:00:00,0.13892923295497894,0.21562501788139343,0.08343866467475891,0.22198978066444397
w3873,2014-03-31 01:00:00,0.13099510967731476,0.24190875887870789,0.08092398196458817,0.21656197309494019
w3874,2014-03-31 02:00:00,0.12953317165374756,0.2134479433298111,0.08276234567165375,0.20911599695682526
w3875,2014-03-31 03:00:00,0.11515384167432785,0.21529462933540344,0.08616431057453156,0.20230036973953247
w3876,2014-03-31 04:00:00,0.12735983729362488,0.1803148090839386,0.08562217652797699,0.1978015899658203
w3877,2014-03-31 05:00:00,0.14117635786533356,0.19078442454338074,0.07965683937072754,0.19478873908519745
w3878,2014-03-31 06:00:00,0.10904110968112946,0.21295028924942017,0.0788629874587059,0.1967257857322693
w3879,2014-03-31 07:00:00,0.14941717684268951,0.1970442235469818,0.08154231309890747,0.19713518023490906
w3880,2014-03-31 08:00:00,0.1253923624753952,0.19089849293231964,0.07856474816799164,0.19739311933517456
w3881,2014-03-31 09:00:00,0.14474838972091675,0.20869125425815582,0.07855891436338425,0.197387233376503
w3882,2014-03-31 10:00:00,0.1270679384469986,0.19835278391838074,0.07884399592876434,0.19736891984939575
w3883,2014-03-31 11:00:00,0.1579030603170395,0.20413167774677277,0.07958386838436127,0.19734059274196625
w3884,2014-03-31 12:00:00,0.1730668544769287,0.20122896134853363,0.07901225239038467,0.19730043411254883
w3885,2014-03-31 13:00:00,0.1664143204689026,0.1944187730550766,0.07881833612918854,0.19724778831005096
w3886,2014-03-31 14:00:00,0.13196080923080444,0.20155300199985504,0.07948128879070282,0.1971909999847412
w3887,2014-03-31 15:00:00,0.14569877088069916,0.1997460424900055,0.07956516742706299,0.1971372812986374
w3888,2014-03-31 16:00:00,0.12578457593917847,0.1957595944404602,0.07855824381113052,0.19709311425685883
w3889,2014-03-31 17:00:00,0.13762857019901276,0.19584308564662933,0.07845314592123032,0.19706542789936066
w3890,2014-03-31 18:00:00,0.16365282237529755,0.19768673181533813,0.07900455594062805,0.19706293940544128
w3891,2014-03-31 19:00:00,0.13985824584960938,0.19324280321598053,0.0793713629245758,0.19708795845508575
w3892,2014-03-31 20:00:00,0.145429328083992,0.18190759420394897,0.0810217335820198,0.19713789224624634
w3893,2014-03-31 21:00:00,0.13941353559494019,0.20231641829013824,0.07766658812761307,0.19757014513015747
w3894,2014-03-31 22:00:00,0.15392708778381348,0.2022974193096161,0.07681090384721756,0.20018187165260315
w3895,2014-03-31 23:00:00,0.14424212276935577,0.22323881089687347,0.08198663592338562,0.20138104259967804
w3896,2014-04-01 00:00:00,0.1394623965024948,0.20467224717140198,0.09081771969795227,0.20036906003952026
w3897,2014-04-01 01:00:00,0.14748559892177582,0.19899936020374298,0.09744962304830551,0.1981540471315384
w3898,2014-04-01 02:00:00,0.13985294103622437,0.19202181696891785,0.10462202876806259,0.1965039074420929
w3899,2014-04-01 03:00:00,0.13395021855831146,0.19104117155075073,0.11317809671163559,0.19555096328258514
w3900,2014-04-01 04:00:00,0.18687859177589417,0.20006625354290009,0.1215769350528717,0.19598960876464844
w3901,2014-04-01 05:00:00,0.18690092861652374,0.20003890991210938,0.13085287809371948,0.1973171830177307
w3902,2014-04-01 06:00:00,0.15945319831371307,0.1991935521364212,0.13977479934692383,0.1986299306154251
w3903,2014-04-01 07:00:00,0.18399180471897125,0.20098140835762024,0.1322009265422821,0.1990727037191391
w3904,2014-04-01 08:00:00,0.14447744190692902,0.1994464099407196,0.13313081860542297,0.19912393391132355
w3905,2014-04-01 09:00:00,0.15563106536865234,0.18784292042255402,0.13418762385845184,0.19911696016788483
w3906,2014-04-01 10:00:00,0.2083333134651184,0.19984039664268494,0.1344403475522995,0.19910115003585815
w3907,2014-04-01 11:00:00,0.25234103202819824,0.20169030129909515,0.13346044719219208,0.1990792155265808
w3908,2014-04-01 12:00:00,0.25369739532470703,0.19674430787563324,0.13307151198387146,0.19905154407024384
w3909,2014-04-01 13:00:00,0.2225072681903839,0.19698797166347504,0.1327405571937561,0.19902104139328003
w3910,2014-04-01 14:00:00,0.1831752210855484,0.19909587502479553,0.1332785189151764,0.19898974895477295
w3911,2014-04-01 15:00:00,0.2325291931629181,0.19991150498390198,0.13399259746074677,0.19896233081817627
w3912,2014-04-01 16:00:00,0.1996825486421585,0.20668548345565796,0.13428542017936707,0.1989423930644989
w3913,2014-04-01 17:00:00,0.23734252154827118,0.20550908148288727,0.13472722470760345,0.1989343911409378
w3914,2014-04-01 18:00:00,0.2553875744342804,0.20108996331691742,0.1353169083595276,0.1989426612854004
w3915,2014-04-01 19:00:00,0.2590493857860565,0.20246762037277222,0.1355762481689453,0.19896648824214935
w3916,2014-04-01 20:00:00,0.23168553411960602,0.19690003991127014,0.1370982974767685,0.19900494813919067
w3917,2014-04-01 21:00:00,0.2614839971065521,0.20312097668647766,0.14175041019916534,0.19917307794094086
w3918,2014-04-01 22:00:00,0.26473483443260193,0.20049387216567993,0.1385442018508911,0.20127670466899872
w3919,2014-04-01 23:00:00,0.2415650635957718,0.19297973811626434,0.13179682195186615,0.19793106615543365
w3920,2014-04-02 00:00:00,0.268052339553833,0.1900753527879715,0.13447263836860657,0.19278256595134735
w3921,2014-04-02 01:00:00,0.28273341059684753,0.18424449861049652,0.13670817017555237,0.1853467971086502
w3922,2014-04-02 02:00:00,0.25157076120376587,0.17961977422237396,0.13866837322711945,0.17830611765384674
w3923,2014-04-02 03:00:00,0.29072654247283936,0.18472984433174133,0.14142557978630066,0.17328216135501862
w3924,2014-04-02 04:00:00,0.2727109491825104,0.16525323688983917,0.14241178333759308,0.16919869184494019
w3925,2014-04-02 05:00:00,0.32372716069221497,0.16235893964767456,0.14186358451843262,0.1662469506263733
w3926,2014-04-02 06:00:00,0.3615078330039978,0.16587992012500763,0.14313465356826782,0.16604989767074585
w3927,2014-04-02 07:00:00,0.3563225567340851,0.1752091944217682,0.14620648324489594,0.16606810688972473
w3928,2014-04-02 08:00:00,0.25874048471450806,0.17148327827453613,0.1433388590812683,0.16630911827087402
w3929,2014-04-02 09:00:00,0.20831112563610077,0.1638392210006714,0.14293330907821655,0.16630686819553375
w3930,2014-04-02 10:00:00,0.2589355707168579,0.16832920908927917,0.14344340562820435,0.1663002371788025
w3931,2014-04-02 11:00:00,0.28711646795272827,0.1695578247308731,0.1442118138074875,0.16628755629062653
w3932,2014-04-02 12:00:00,0.2861023247241974,0.1711081713438034,0.144061878323555,0.1662653535604477
w3933,2014-04-02 13:00:00,0.2907284200191498,0.17454375326633453,0.14367511868476868,0.1662333756685257
w3934,2014-04-02 14:00:00,0.23035113513469696,0.17011933028697968,0.1444021314382553,0.166193425655365
w3935,2014-04-02 15:00:00,0.2819492518901825,0.16816933453083038,0.14432331919670105,0.16614961624145508
w3936,2014-04-02 16:00:00,0.26613250374794006,0.1631818413734436,0.14295275509357452,0.16610711812973022
w3937,2014-04-02 17:00:00,0.31251615285873413,0.17516782879829407,0.14224743843078613,0.16606834530830383
w3938,2014-04-02 18:00:00,0.3444673418998718,0.15495750308036804,0.1428564190864563,0.1660396158695221
w3939,2014-04-02 19:00:00,0.3424169719219208,0.17430740594863892,0.14352791011333466,0.16602516174316406
w3940,2014-04-02 20:00:00,0.29699447751045227,0.17045187950134277,0.14620797336101532,0.1660328209400177
w3941,2014-04-02 21:00:00,0.2988322675228119,0.16728754341602325,0.13809189200401306,0.165973961353302
w3942,2014-04-02 22:00:00,0.2919326722621918,0.16396650671958923,0.13491229712963104,0.16596552729606628
w3943,2014-04-02 23:00:00,0.26935046911239624,0.16233457624912262,0.14705133438110352,0.16680817306041718
w3944,2014-04-03 00:00:00,0.2507512867450714,0.1719232052564621,0.12047522515058517,0.16962487995624542
w3945,2014-04-03 01:00:00,0.23935897648334503,0.1834208369255066,0.11622338742017746,0.17089152336120605
w3946,2014-04-03 02:00:00,0.20361876487731934,0.17553502321243286,0.10567089170217514,0.1756516844034195
w3947,2014-04-03 03:00:00,0.18991610407829285,0.18350693583488464,0.10952773690223694,0.177572101354599
w3948,2014-04-03 04:00:00,0.16749565303325653,0.18397241830825806,0.11797204613685608,0.17987988889217377
w3949,2014-04-03 05:00:00,0.1466023325920105,0.18209798634052277,0.12167111784219742,0.18059200048446655
w3950,2014-04-03 06:00:00,0.19644266366958618,0.16865123808383942,0.11791907250881195,0.1790648251771927
w3951,2014-04-03 07:00:00,0.22166115045547485,0.1788223832845688,0.12088833749294281,0.17859581112861633
w3952,2014-04-03 08:00:00,0.19881834089756012,0.18760138750076294,0.12149405479431152,0.17850521206855774
w3953,2014-04-03 09:00:00,0.2105598896741867,0.1795753687620163,0.12034869194030762,0.17849746346473694
w3954,2014-04-03 10:00:00,0.23295126855373383,0.183428555727005,0.11945971846580505,0.1784847378730774
w3955,2014-04-03 11:00:00,0.24987384676933289,0.18428435921669006,0.11952657252550125,0.17846396565437317
w3956,2014-04-03 12:00:00,0.2677217721939087,0.17942692339420319,0.11905058473348618,0.17843444645404816
w3957,2014-04-03 13:00:00,0.2721518278121948,0.18246281147003174,0.11963073164224625,0.1783992201089859
w3958,2014-04-03 14:00:00,0.23637215793132782,0.17608216404914856,0.1203213781118393,0.17836007475852966
w3959,2014-04-03 15:00:00,0.29221785068511963,0.16171114146709442,0.12052175402641296,0.17832058668136597
w3960,2014-04-03 16:00:00,0.2699006497859955,0.17924240231513977,0.12143177539110184,0.17828471958637238
w3961,2014-04-03 17:00:00,0.29634231328964233,0.18334266543388367,0.12107852101325989,0.17826251685619354
w3962,2014-04-03 18:00:00,0.321219801902771,0.1730795055627823,0.12047804892063141,0.17825692892074585
w3963,2014-04-03 19:00:00,0.3158968687057495,0.17894130945205688,0.1208280697464943,0.17826536297798157
w3964,2014-04-03 20:00:00,0.2818840742111206,0.17816370725631714,0.12097465991973877,0.17828796803951263
